ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Comment	Source
Taiyuan_EGG_2	Taiyuan	taiy1243	cjy	EGG	雞蛋	tɕi²¹ tæ̃⁴⁵	t ɕ i ² ¹   t æ̃ ⁴ ⁵	tɕi²¹ tæ̃⁴⁵	EGG_2		Liu2007
XiAn_EGG_2	Xi'an	xian1253	cmn	EGG	雞蛋	tɕi²¹ tæ̃⁰	t ɕ i ² ¹   t æ̃ ⁰	tɕi²¹ tæ̃⁰	EGG_2		Liu2007
Chengdu_EGG_2	Chengdu	chen1267	cmn	EGG	雞蛋	tɕi⁴⁵ tan²¹³⁻²¹	t ɕ i ⁴ ⁵   t a n ² ¹ ³ ⁻ ² ¹	tɕi⁴⁵ tan²¹³⁻²¹	EGG_2		Liu2007
Nanjing_EGG_2	Nanjing	nanj1234	cmn	EGG	雞蛋	tɕi³¹⁻³³ tɑ̃⁴⁴	t ɕ i ³ ¹ ⁻ ³ ³   t ɑ̃ ⁴ ⁴	tɕi³¹⁻³³ tɑ̃⁴⁴	EGG_2		Liu2007
Jixi_EGG_1	Jixi	jixi1238	czh	EGG	雞子	tsz̩⁵⁵⁻⁴⁵ tsz̩²¹³	t s z̩ ⁵ ⁵ ⁻ ⁴ ⁵   t s z̩ ² ¹ ³	tsɿ⁵⁵⁻⁴⁵ tsɿ²¹³	EGG_1		Liu2007
Suzhou_EGG_2	Suzhou	suzh1234	wuu	EGG	雞蛋	tɕi⁴⁴ dᴇ²³¹⁻²¹	t ɕ i ⁴ ⁴   d ᴇ ² ³ ¹ ⁻ ² ¹	tɕi⁴⁴ dᴇ²³¹⁻²¹	EGG_2		Liu2007
Wenzhou_EGG_2	Wenzhou	ouji1238	wuu	EGG	雞蛋	tsz̩⁴⁴⁻⁵³ laŋ²⁴⁻²¹	t s z̩ ⁴ ⁴ ⁻ ⁵ ³   l a ŋ ² ⁴ ⁻ ² ¹	tsɿ⁴⁴⁻⁵³ laŋ²⁴⁻²¹	EGG_2		Liu2007
Changsha_EGG_2	Changsha	chan1326	hsn	EGG	雞蛋	tɕi³³ tan¹¹	t ɕ i ³ ³   t a n ¹ ¹	tɕi³³ tan¹¹	EGG_2		Liu2007
Loudi_EGG_2	Loudi	loud1234	hsn	EGG	雞蛋	tɕi⁴⁴ dã¹¹	t ɕ i ⁴ ⁴   d ã ¹ ¹	tɕi⁴⁴ dã¹¹	EGG_2		Liu2007
Nanchang_EGG_2	Nanchang	nanc1254	gan	EGG	雞蛋	tɕʰi⁴² tʰan²¹	t ɕʰ i ⁴ ²   tʰ a n ² ¹	tɕʰi⁴² tʰan²¹	EGG_2		Liu2007
Meixian_EGG_2	Meixian	yuet1238	hak	EGG	雞蛋	ke³³ lon³¹	k e ³ ³   l o n ³ ¹	ke³³ lon³¹	EGG_2		Liu2007
Guilin_EGG_2	Guilin	guil1241	cnp	EGG	雞蛋	tɕi⁴² tã²¹	t ɕ i ⁴ ²   t ã ² ¹	tɕi⁴² tã²¹	EGG_2		Liu2007
Guangzhou_EGG_2	Guangzhou	guan1279	yue	EGG	雞蛋	kɐi⁵³ tan²²	k ɐ i ⁵ ³   t a n ² ²	kɐi⁵³ tan²²	EGG_2		Liu2007
Fuzhou_EGG_3	Fuzhou	fuzh1239	cdo	EGG	雞卵	kie⁵⁵⁻⁵³ lɔuŋ²⁴²	k i e ⁵ ⁵ ⁻ ⁵ ³   l ɔ u ŋ ² ⁴ ²	kie⁵⁵⁻⁵³ lɔuŋ²⁴²	EGG_3		Liu2007
Xiamen_EGG_3	Xiamen	xiam1236	cdo	EGG	雞卵	kue⁵⁵⁻²² nŋ̍²²	k u e ⁵ ⁵ ⁻ ² ²   n ŋ̍ ² ²	kue⁵⁵⁻²² nŋ̍²²	EGG_3		Liu2007
Beijing_SHARP_1	Beijing	beij1234	cmn	SHARP	尖	tɕiɛn⁵⁵	t ɕ i ɛ n ⁵ ⁵	tɕiɛn⁵⁵	SHARP_1		Liu2007
Haerbin_SHARP_1	Ha'erbin	haer1234	cmn	SHARP	尖	tɕian⁴⁴	t ɕ i a n ⁴ ⁴	tɕian⁴⁴	SHARP_1		Liu2007
Jinan_SHARP_1	Jinan	jina1245	cmn	SHARP	尖	tɕiæ̃²¹⁴	t ɕ i æ̃ ² ¹ ⁴	tɕiæ̃²¹⁴	SHARP_1		Liu2007
Rongcheng_SHARP_1	Rongcheng	rong1271	cmn	SHARP	尖	tsiɛr⁵²	t s i ɛ r ⁵ ²	tsiɛr⁵²	SHARP_1		Liu2007
Taiyuan_SHARP_1	Taiyuan	taiy1243	cjy	SHARP	尖	tɕie²¹	t ɕ i e ² ¹	tɕie²¹	SHARP_1		Liu2007
XiAn_SHARP_1	Xi'an	xian1253	cmn	SHARP	尖	tɕiæ̃²¹	t ɕ i æ̃ ² ¹	tɕiæ̃²¹	SHARP_1		Liu2007
Chengdu_SHARP_1	Chengdu	chen1267	cmn	SHARP	尖	tɕiɛn⁴⁵	t ɕ i ɛ n ⁴ ⁵	tɕiɛn⁴⁵	SHARP_1		Liu2007
Nanjing_SHARP_1	Nanjing	nanj1234	cmn	SHARP	尖	tɕien³¹	t ɕ i e n ³ ¹	tɕien³¹	SHARP_1		Liu2007
Jixi_SHARP_1	Jixi	jixi1238	czh	SHARP	尖	tsẽ⁵⁵	t s ẽ ⁵ ⁵	tsẽ⁵⁵	SHARP_1		Liu2007
Suzhou_SHARP_1	Suzhou	suzh1234	wuu	SHARP	尖	tsi⁴⁴	t s i ⁴ ⁴	tsi⁴⁴	SHARP_1		Liu2007
Wenzhou_SHARP_1	Wenzhou	ouji1238	wuu	SHARP	尖	tɕi⁴⁴	t ɕ i ⁴ ⁴	tɕi⁴⁴	SHARP_1		Liu2007
Changsha_SHARP_1	Changsha	chan1326	hsn	SHARP	尖	tɕian³³	t ɕ i a n ³ ³	tɕian³³	SHARP_1		Liu2007
Loudi_SHARP_1	Loudi	loud1234	hsn	SHARP	尖	tɕiæ⁴⁴	t ɕ i æ ⁴ ⁴	tɕiæ⁴⁴	SHARP_1		Liu2007
Nanchang_SHARP_1	Nanchang	nanc1254	gan	SHARP	尖	tɕiɛn⁴²	t ɕ i ɛ n ⁴ ²	tɕiɛn⁴²	SHARP_1		Liu2007
Meixian_SHARP_1	Meixian	yuet1238	hak	SHARP	尖	tsiam³³	t s i a m ³ ³	tsiam³³	SHARP_1		Liu2007
Guilin_SHARP_1	Guilin	guil1241	cnp	SHARP	尖	tɕiã⁴²	t ɕ i ã ⁴ ²	tɕiã⁴²	SHARP_1		Liu2007
Guangzhou_SHARP_1	Guangzhou	guan1279	yue	SHARP	尖	tsim⁵³	t s i m ⁵ ³	tsim⁵³	SHARP_1		Liu2007
Fuzhou_SHARP_1	Fuzhou	fuzh1239	cdo	SHARP	尖	tsieŋ⁵⁵	t s i e ŋ ⁵ ⁵	tsieŋ⁵⁵	SHARP_1		Liu2007
Xiamen_SHARP_1	Xiamen	xiam1236	cdo	SHARP	尖	tsiam⁵⁵	t s i a m ⁵ ⁵	tsiam⁵⁵	SHARP_1		Liu2007
Beijing_HORN (ANATOMY)_1	Beijing	beij1234	cmn	HORN (ANATOMY)	角	tɕiɑur²¹⁴	t ɕ i ɑ u r ² ¹ ⁴	tɕiɑur²¹⁴	HORN (ANATOMY)_1		Liu2007
Haerbin_HORN (ANATOMY)_1	Ha'erbin	haer1234	cmn	HORN (ANATOMY)	角	tɕiaur²¹³	t ɕ i a u r ² ¹ ³	tɕiaur²¹³	HORN (ANATOMY)_1		Liu2007
Jinan_HORN (ANATOMY)_1	Jinan	jina1245	cmn	HORN (ANATOMY)	角	tɕyɤr²¹⁴	t ɕ y ɤ r ² ¹ ⁴	tɕyɤr²¹⁴	HORN (ANATOMY)_1		Liu2007
Rongcheng_HORN (ANATOMY)_1	Rongcheng	rong1271	cmn	HORN (ANATOMY)	角	cyɔr²¹⁴	c y ɔ r ² ¹ ⁴	cyɔr²¹⁴	HORN (ANATOMY)_1		Liu2007
Taiyuan_HORN (ANATOMY)_1	Taiyuan	taiy1243	cjy	HORN (ANATOMY)	角	tɕyəʔ²	t ɕ y ə ʔ ²	tɕyəʔ²	HORN (ANATOMY)_1		Liu2007
XiAn_HORN (ANATOMY)_1	Xi'an	xian1253	cmn	HORN (ANATOMY)	角	tɕyor²¹	t ɕ y o r ² ¹	tɕyor²¹	HORN (ANATOMY)_1		Liu2007
Chengdu_HORN (ANATOMY)_2	Chengdu	chen1267	cmn	HORN (ANATOMY)	角角	tɕyo²¹⁻⁵⁵ tɕyo²¹	t ɕ y o ² ¹ ⁻ ⁵ ⁵   t ɕ y o ² ¹	tɕyo²¹⁻⁵⁵ tɕyo²¹	HORN (ANATOMY)_2		Liu2007
Nanjing_HORN (ANATOMY)_1	Nanjing	nanj1234	cmn	HORN (ANATOMY)	角	koʔ⁵	k o ʔ ⁵	koʔ⁵	HORN (ANATOMY)_1		Liu2007
Jixi_HORN (ANATOMY)_1	Jixi	jixi1238	czh	HORN (ANATOMY)	角	koʔ³²*	k o ʔ ³ ² *	koʔ³²*	HORN (ANATOMY)_1		Liu2007
Jixi_HORN (ANATOMY)_3	Jixi	jixi1238	czh	HORN (ANATOMY)	角	tɕyoʔ³²* n̩⁰	t ɕ y o ʔ ³ ² *   n̩ ⁰	tɕyoʔ³²* n̩⁰	HORN (ANATOMY)_3		Liu2007
Suzhou_HORN (ANATOMY)_1	Suzhou	suzh1234	wuu	HORN (ANATOMY)	角	koʔ⁴	k o ʔ ⁴	koʔ⁴	HORN (ANATOMY)_1		Liu2007
Wenzhou_HORN (ANATOMY)_1	Wenzhou	ouji1238	wuu	HORN (ANATOMY)	角	ko⁴¹	k o ⁴ ¹	ko⁴¹	HORN (ANATOMY)_1		Liu2007
Changsha_HORN (ANATOMY)_1	Changsha	chan1326	hsn	HORN (ANATOMY)	角	tɕio²⁴	t ɕ i o ² ⁴	tɕio²⁴	HORN (ANATOMY)_1		Liu2007
Loudi_HORN (ANATOMY)_1	Loudi	loud1234	hsn	HORN (ANATOMY)	角	ko¹³	k o ¹ ³	ko¹³	HORN (ANATOMY)_1		Liu2007
Nanchang_HORN (ANATOMY)_1	Nanchang	nanc1254	gan	HORN (ANATOMY)	角	kɔʔ⁵	k ɔ ʔ ⁵	kɔʔ⁵	HORN (ANATOMY)_1		Liu2007
Meixian_HORN (ANATOMY)_4	Meixian	yuet1238	hak	HORN (ANATOMY)	角	kok¹ ve⁰	k o k ¹   v e ⁰	kok¹ ve⁰	HORN (ANATOMY)_4		Liu2007
Guilin_HORN (ANATOMY)_1	Guilin	guil1241	cnp	HORN (ANATOMY)	角	kɑu⁵⁵	k ɑ u ⁵ ⁵	kɑu⁵⁵	HORN (ANATOMY)_1		Liu2007
Guangzhou_HORN (ANATOMY)_1	Guangzhou	guan1279	yue	HORN (ANATOMY)	角	kɔk³	k ɔ k ³	kɔk³	HORN (ANATOMY)_1		Liu2007
Fuzhou_HORN (ANATOMY)_2	Fuzhou	fuzh1239	cdo	HORN (ANATOMY)	角角	køyʔ²⁴*⁻²¹* koyʔ²⁴*	k ø y ʔ ² ⁴ * ⁻ ² ¹ *   k o y ʔ ² ⁴ *	køyʔ²⁴*⁻²¹* koyʔ²⁴*	HORN (ANATOMY)_2		Liu2007
Xiamen_HORN (ANATOMY)_1	Xiamen	xiam1236	cdo	HORN (ANATOMY)	角	kak³²*	k a k ³ ² *	kak³²*	HORN (ANATOMY)_1		Liu2007
Beijing_FOOT_2	Beijing	beij1234	cmn	FOOT	腳	tɕiɑu²¹⁴	t ɕ i ɑ u ² ¹ ⁴	tɕiɑu²¹⁴	FOOT_2		Liu2007
Haerbin_FOOT_2	Ha'erbin	haer1234	cmn	FOOT	腳	tɕiau²¹³	t ɕ i a u ² ¹ ³	tɕiau²¹³	FOOT_2		Liu2007
Haerbin_FOOT_1	Ha'erbin	haer1234	cmn	FOOT	腳丫子	tɕiau²¹³⁻²¹ ia⁴⁴ tsz̩⁰	t ɕ i a u ² ¹ ³ ⁻ ² ¹   i a ⁴ ⁴   t s z̩ ⁰	tɕiau²¹³⁻²¹ ia⁴⁴ tsɿ⁰	FOOT_1		Liu2007
Jinan_FOOT_2	Jinan	jina1245	cmn	FOOT	腳	tɕyɤ²¹⁴	t ɕ y ɤ ² ¹ ⁴	tɕyɤ²¹⁴	FOOT_2		Liu2007
Rongcheng_FOOT_2	Rongcheng	rong1271	cmn	FOOT	腳	cyɔ²¹⁴	c y ɔ ² ¹ ⁴	cyɔ²¹⁴	FOOT_2		Liu2007
Taiyuan_FOOT_2	Taiyuan	taiy1243	cjy	FOOT	腳	tɕiau⁵³	t ɕ i a u ⁵ ³	tɕiau⁵³	FOOT_2		Liu2007
XiAn_FOOT_2	Xi'an	xian1253	cmn	FOOT	腳	tɕyo²¹	t ɕ y o ² ¹	tɕyo²¹	FOOT_2		Liu2007
Chengdu_FOOT_4	Chengdu	chen1267	cmn	FOOT	腳板	tɕyo²¹⁻⁵⁵ pər⁵³	t ɕ y o ² ¹ ⁻ ⁵ ⁵   p ə r ⁵ ³	tɕyo²¹⁻⁵⁵ pər⁵³	FOOT_4		Liu2007
Nanjing_FOOT_2	Nanjing	nanj1234	cmn	FOOT	腳	tɕioʔ⁵	t ɕ i o ʔ ⁵	tɕioʔ⁵	FOOT_2		Liu2007
Jixi_FOOT_2	Jixi	jixi1238	czh	FOOT	腳	tɕyoʔ³²*	t ɕ y o ʔ ³ ² *	tɕyoʔ³²*	FOOT_2		Liu2007
Suzhou_FOOT_2	Suzhou	suzh1234	wuu	FOOT	腳	tɕiɑʔ⁴	t ɕ i ɑ ʔ ⁴	tɕiɑʔ⁴	FOOT_2		Liu2007
Wenzhou_FOOT_2	Wenzhou	ouji1238	wuu	FOOT	腳	tɕia⁴¹	t ɕ i a ⁴ ¹	tɕia⁴¹	FOOT_2		Liu2007
Changsha_FOOT_2	Changsha	chan1326	hsn	FOOT	腳	tɕio²⁴	t ɕ i o ² ⁴	tɕio²⁴	FOOT_2		Liu2007
Loudi_FOOT_2	Loudi	loud1234	hsn	FOOT	腳	dio¹³	d i o ¹ ³	dio¹³	FOOT_2		Liu2007
Nanchang_FOOT_2	Nanchang	nanc1254	gan	FOOT	腳	tɕioʔ⁵	t ɕ i o ʔ ⁵	tɕioʔ⁵	FOOT_2		Liu2007
Meixian_FOOT_2	Meixian	yuet1238	hak	FOOT	腳	kiok¹	k i o k ¹	kiok¹	FOOT_2		Liu2007
Guilin_FOOT_5	Guilin	guil1241	cnp	FOOT	膝囗	ɕy⁵⁵ te²²	ɕ y ⁵ ⁵   t e ² ²	ɕy⁵⁵ te²²	FOOT_5		Liu2007
Guangzhou_FOOT_2	Guangzhou	guan1279	yue	FOOT	腳	kœk³	k œ k ³	kœk³	FOOT_2		Liu2007
Fuzhou_FOOT_3	Fuzhou	fuzh1239	cdo	FOOT	骹	kʰa⁵⁵	kʰ a ⁵ ⁵	kʰa⁵⁵	FOOT_3		Liu2007
Xiamen_FOOT_3	Xiamen	xiam1236	cdo	FOOT	骹	kʰa⁵⁵	kʰ a ⁵ ⁵	kʰa⁵⁵	FOOT_3		Liu2007
Beijing_FREEZE_3	Beijing	beij1234	cmn	FREEZE	結冰	tɕiɛ³⁵ piŋ⁵⁵	t ɕ i ɛ ³ ⁵   p i ŋ ⁵ ⁵	tɕiɛ³⁵ piŋ⁵⁵	FREEZE_3		Liu2007
Haerbin_FREEZE_3	Ha'erbin	haer1234	cmn	FREEZE	凍冰	tuŋ⁵³ piŋ⁴⁴	t u ŋ ⁵ ³   p i ŋ ⁴ ⁴	tuŋ⁵³ piŋ⁴⁴	FREEZE_3		Liu2007
Jinan_FREEZE_3	Jinan	jina1245	cmn	FREEZE	結冰	tɕiə²¹⁴⁻²³ piŋ²¹⁴	t ɕ i ə ² ¹ ⁴ ⁻ ² ³   p i ŋ ² ¹ ⁴	tɕiə²¹⁴⁻²³ piŋ²¹⁴	FREEZE_3		Liu2007
Rongcheng_FREEZE_3	Rongcheng	rong1271	cmn	FREEZE	結冰	ciɛ²¹⁴⁻²¹ piŋ⁵²	c i ɛ ² ¹ ⁴ ⁻ ² ¹   p i ŋ ⁵ ²	ciɛ²¹⁴⁻²¹ piŋ⁵²	FREEZE_3		Liu2007
Taiyuan_FREEZE_3	Taiyuan	taiy1243	cjy	FREEZE	結冰	tɕiəʔ²⁻⁵⁴ piŋ²¹	t ɕ i ə ʔ ² ⁻ ⁵ ⁴   p i ŋ ² ¹	tɕiəʔ²⁻⁵⁴ piŋ²¹	FREEZE_3		Liu2007
XiAn_FREEZE_3	Xi'an	xian1253	cmn	FREEZE	結冰	tɕiɛ²¹⁻²⁴ piŋ²¹	t ɕ i ɛ ² ¹ ⁻ ² ⁴   p i ŋ ² ¹	tɕiɛ²¹⁻²⁴ piŋ²¹	FREEZE_3		Liu2007
Chengdu_FREEZE_3	Chengdu	chen1267	cmn	FREEZE	結冰	tɕie²¹⁻⁵⁵ pin⁴⁵	t ɕ i e ² ¹ ⁻ ⁵ ⁵   p i n ⁴ ⁵	tɕie²¹⁻⁵⁵ pin⁴⁵	FREEZE_3		Liu2007
Nanjing_FREEZE_3	Nanjing	nanj1234	cmn	FREEZE	結冰	tɕieʔ⁵ pin³¹	t ɕ i e ʔ ⁵   p i n ³ ¹	tɕieʔ⁵ pin³¹	FREEZE_3		Liu2007
Jixi_FREEZE_3	Jixi	jixi1238	czh	FREEZE	結冰	tɕiaʔ³²* piɑ̃⁵⁵	t ɕ i a ʔ ³ ² *   p i ɑ̃ ⁵ ⁵	tɕiaʔ³²* piɑ̃⁵⁵	FREEZE_3		Liu2007
Suzhou_FREEZE_3	Suzhou	suzh1234	wuu	FREEZE	結冰	tɕiəʔ⁴ pin⁴⁴	t ɕ i ə ʔ ⁴   p i n ⁴ ⁴	tɕiəʔ⁴ pin⁴⁴	FREEZE_3		Liu2007
Wenzhou_FREEZE_3	Wenzhou	ouji1238	wuu	FREEZE	結冰	tɕi⁴¹⁻² peŋ⁴⁴	t ɕ i ⁴ ¹ ⁻ ²   p e ŋ ⁴ ⁴	tɕi⁴¹⁻² peŋ⁴⁴	FREEZE_3		Liu2007
Changsha_FREEZE_3	Changsha	chan1326	hsn	FREEZE	結冰	tɕie²⁴ pin³³	t ɕ i e ² ⁴   p i n ³ ³	tɕie²⁴ pin³³	FREEZE_3		Liu2007
Changsha_FREEZE_1	Changsha	chan1326	hsn	FREEZE	下凜	ɕia¹¹ lin¹³	ɕ i a ¹ ¹   l i n ¹ ³	ɕia¹¹ lin¹³	FREEZE_1		Liu2007
Changsha_FREEZE_4	Changsha	chan1326	hsn	FREEZE	构凌	kəu⁵⁵⁻⁴¹ lin¹³	k ə u ⁵ ⁵ ⁻ ⁴ ¹   l i n ¹ ³	kəu⁵⁵⁻⁴¹ lin¹³	FREEZE_4		Liu2007
Loudi_FREEZE_2	Loudi	loud1234	hsn	FREEZE	扯构	tɕʰiɔ⁴² kɤ³⁵	t ɕʰ i ɔ ⁴ ²   k ɤ ³ ⁵	tɕʰiɔ⁴² kɤ³⁵	FREEZE_2		Liu2007
Nanchang_FREEZE_3	Nanchang	nanc1254	gan	FREEZE	結冰	tɕiɛt⁵ pin⁴²	t ɕ i ɛ t ⁵   p i n ⁴ ²	tɕiɛt⁵ pin⁴²	FREEZE_3		Liu2007
Meixian_FREEZE_3	Meixian	yuet1238	hak	FREEZE	結冰	ket¹ pen³³	k e t ¹   p e n ³ ³	ket¹ pen³³	FREEZE_3		Liu2007
Guilin_FREEZE_3	Guilin	guil1241	cnp	FREEZE	結冰	tɕie⁵⁵⁻²¹ pi⁴²	t ɕ i e ⁵ ⁵ ⁻ ² ¹   p i ⁴ ²	tɕie⁵⁵⁻²¹ pi⁴²	FREEZE_3		Liu2007
Guangzhou_FREEZE_3	Guangzhou	guan1279	yue	FREEZE	結冰	kit³ eŋ⁵⁵	k i t ³   e ŋ ⁵ ⁵	kit³ eŋ⁵⁵	FREEZE_3		Liu2007
Fuzhou_FREEZE_3	Fuzhou	fuzh1239	cdo	FREEZE	結冰	kieʔ⁵⁻²¹ piŋ⁵⁵	k i e ʔ ⁵ ⁻ ² ¹   p i ŋ ⁵ ⁵	kieʔ⁵⁻²¹ piŋ⁵⁵	FREEZE_3		Liu2007
Xiamen_FREEZE_3	Xiamen	xiam1236	cdo	FREEZE	結冰	kiat³²*⁻⁵ piŋ⁵⁵	k i a t ³ ² * ⁻ ⁵   p i ŋ ⁵ ⁵	kiat³²*⁻⁵ piŋ⁵⁵	FREEZE_3		Liu2007
Beijing_NEAR_2	Beijing	beij1234	cmn	NEAR	進	tɕin⁵¹	t ɕ i n ⁵ ¹	tɕin⁵¹	NEAR_2		Liu2007
Haerbin_NEAR_2	Ha'erbin	haer1234	cmn	NEAR	進	tɕin⁵³	t ɕ i n ⁵ ³	tɕin⁵³	NEAR_2		Liu2007
Jinan_NEAR_2	Jinan	jina1245	cmn	NEAR	進	tɕiẽ³¹	t ɕ i ẽ ³ ¹	tɕiẽ³¹	NEAR_2		Liu2007
Rongcheng_NEAR_2	Rongcheng	rong1271	cmn	NEAR	進	cin³³⁴	c i n ³ ³ ⁴	cin³³⁴	NEAR_2		Liu2007
Taiyuan_NEAR_2	Taiyuan	taiy1243	cjy	NEAR	進	tɕiŋ⁴⁵	t ɕ i ŋ ⁴ ⁵	tɕiŋ⁴⁵	NEAR_2		Liu2007
XiAn_NEAR_2	Xi'an	xian1253	cmn	NEAR	進	tɕin⁴⁴	t ɕ i n ⁴ ⁴	tɕin⁴⁴	NEAR_2		Liu2007
Chengdu_NEAR_2	Chengdu	chen1267	cmn	NEAR	進	tɕin²¹³	t ɕ i n ² ¹ ³	tɕin²¹³	NEAR_2		Liu2007
Nanjing_NEAR_2	Nanjing	nanj1234	cmn	NEAR	進	tɕin⁴⁴	t ɕ i n ⁴ ⁴	tɕin⁴⁴	NEAR_2		Liu2007
Jixi_NEAR_2	Jixi	jixi1238	czh	NEAR	進	tɕʰiɑ̃²¹³	t ɕʰ i ɑ̃ ² ¹ ³	tɕʰiɑ̃²¹³	NEAR_2		Liu2007
Suzhou_NEAR_2	Suzhou	suzh1234	wuu	NEAR	進	dʑin²³¹	d ʑ i n ² ³ ¹	dʑin²³¹	NEAR_2		Liu2007
Wenzhou_NEAR_2	Wenzhou	ouji1238	wuu	NEAR	進	dziaŋ²⁴	d z i a ŋ ² ⁴	dziaŋ²⁴	NEAR_2		Liu2007
Changsha_NEAR_2	Changsha	chan1326	hsn	NEAR	進	tɕin⁴¹	t ɕ i n ⁴ ¹	tɕin⁴¹	NEAR_2		Liu2007
Loudi_NEAR_2	Loudi	loud1234	hsn	NEAR	進	din¹¹	d i n ¹ ¹	din¹¹	NEAR_2		Liu2007
Nanchang_NEAR_2	Nanchang	nanc1254	gan	NEAR	進	tɕʰin²¹	t ɕʰ i n ² ¹	tɕʰin²¹	NEAR_2		Liu2007
Meixian_NEAR_2	Meixian	yuet1238	hak	NEAR	進	kʰiun⁵³	kʰ i u n ⁵ ³	kʰiun⁵³	NEAR_2		Liu2007
Guilin_NEAR_2	Guilin	guil1241	cnp	NEAR	進	tɕiŋ²⁵	t ɕ i ŋ ² ⁵	tɕiŋ²⁵	NEAR_2		Liu2007
Guangzhou_NEAR_2	Guangzhou	guan1279	yue	NEAR	進	kɐn²²	k ɐ n ² ²	kɐn²²	NEAR_2		Liu2007
Fuzhou_NEAR_2	Fuzhou	fuzh1239	cdo	NEAR	進	køyŋ²⁴²	k ø y ŋ ² ⁴ ²	køyŋ²⁴²	NEAR_2		Liu2007
Fuzhou_NEAR_1	Fuzhou	fuzh1239	cdo	NEAR	進兜	køyŋ²⁴²⁻⁵⁵ nau⁵⁵	k ø y ŋ ² ⁴ ² ⁻ ⁵ ⁵   n a u ⁵ ⁵	køyŋ²⁴²⁻⁵⁵ nau⁵⁵	NEAR_1		Liu2007
Xiamen_NEAR_2	Xiamen	xiam1236	cdo	NEAR	進	kun²²	k u n ² ²	kun²²	NEAR_2		Liu2007
Beijing_CUT_3	Beijing	beij1234	cmn	CUT	砍	kʰan²¹⁴	kʰ a n ² ¹ ⁴	kʰan²¹⁴	CUT_3		Liu2007
Haerbin_CUT_3	Ha'erbin	haer1234	cmn	CUT	砍	kʰan²¹³	kʰ a n ² ¹ ³	kʰan²¹³	CUT_3		Liu2007
Jinan_CUT_3	Jinan	jina1245	cmn	CUT	砍	kʰæ̃⁴⁵	kʰ æ̃ ⁴ ⁵	kʰæ̃⁴⁵	CUT_3		Liu2007
Rongcheng_CUT_3	Rongcheng	rong1271	cmn	CUT	砍	kʰɐn²¹⁴	kʰ ɐ n ² ¹ ⁴	kʰɐn²¹⁴	CUT_3		Liu2007
Taiyuan_CUT_3	Taiyuan	taiy1243	cjy	CUT	砍	kʰæ̃⁵³	kʰ æ̃ ⁵ ³	kʰæ̃⁵³	CUT_3		Liu2007
XiAn_CUT_3	Xi'an	xian1253	cmn	CUT	砍	kʰæ̃⁵³	kʰ æ̃ ⁵ ³	kʰæ̃⁵³	CUT_3		Liu2007
Chengdu_CUT_3	Chengdu	chen1267	cmn	CUT	砍	kʰan⁵³	kʰ a n ⁵ ³	kʰan⁵³	CUT_3		Liu2007
Chengdu_CUT_2	Chengdu	chen1267	cmn	CUT	宰	tsai⁵³	t s a i ⁵ ³	tsai⁵³	CUT_2		Liu2007
Nanjing_CUT_3	Nanjing	nanj1234	cmn	CUT	砍	kʰɑ̃¹¹	kʰ ɑ̃ ¹ ¹	kʰɑ̃¹¹	CUT_3		Liu2007
Jixi_CUT_4	Jixi	jixi1238	czh	CUT	斫	tsoʔ³²*	t s o ʔ ³ ² *	tsoʔ³²*	CUT_4		Liu2007
Suzhou_CUT_5	Suzhou	suzh1234	wuu	CUT	斬	tsᴇ⁴⁴	t s ᴇ ⁴ ⁴	tsᴇ⁴⁴	CUT_5		Liu2007
Wenzhou_CUT_6	Wenzhou	ouji1238	wuu	CUT	剁	tɤu⁵¹	t ɤ u ⁵ ¹	tɤu⁵¹	CUT_6		Liu2007
Changsha_CUT_3	Changsha	chan1326	hsn	CUT	砍	kʰan⁴¹	kʰ a n ⁴ ¹	kʰan⁴¹	CUT_3		Liu2007
Loudi_CUT_4	Loudi	loud1234	hsn	CUT	斫	tɕio³⁵	t ɕ i o ³ ⁵	tɕio³⁵	CUT_4		Liu2007
Nanchang_CUT_3	Nanchang	nanc1254	gan	CUT	砍	kʰan²¹³	kʰ a n ² ¹ ³	kʰan²¹³	CUT_3		Liu2007
Meixian_CUT_1	Meixian	yuet1238	hak	CUT	杀	sat¹	s a t ¹	sat¹	CUT_1		Liu2007
Guilin_CUT_3	Guilin	guil1241	cnp	CUT	砍	kʰã²³	kʰ ã ² ³	kʰã²³	CUT_3		Liu2007
Guangzhou_CUT_3	Guangzhou	guan1279	yue	CUT	砍	hɐm³⁵	h ɐ m ³ ⁵	hɐm³⁵	CUT_3		Liu2007
Fuzhou_CUT_7	Fuzhou	fuzh1239	cdo	CUT	剉	tsʰɔy²¹²	t sʰ ɔ y ² ¹ ²	tsʰɔy²¹²	CUT_7		Liu2007
Fuzhou_CUT_3	Fuzhou	fuzh1239	cdo	CUT	砍	kʰaŋ³²	kʰ a ŋ ³ ²	kʰaŋ³²	CUT_3		Liu2007
Xiamen_CUT_3	Xiamen	xiam1236	cdo	CUT	砍	kʰam⁵³	kʰ a m ⁵ ³	kʰam⁵³	CUT_3		Liu2007
